customerid,churn,customer_gender,customer_seniorcitizen,customer_partner,customer_dependents,customer_tenure,phone_phoneservice,phone_multiplelines,internet_internetservice,internet_onlinesecurity,internet_onlinebackup,internet_deviceprotection,internet_techsupport,internet_streamingtv,internet_streamingmovies,account_paperlessbilling,account_charges_monthly,total_mensual,dias_contrato,total_diario,paymentmethod_credit card (automatic),paymentmethod_electronic check,paymentmethod_mailed check,tipo_contrato_Bienal,tipo_contrato_Mensual,churn_numeric
9777-wjjpr,no,male,0,yes,no,31,yes,yes,fiber optic,no,no,yes,no,yes,no,no,88.65,2683.2,30,89.44,True,False,False,False,True,0.0
9778-ogkqz,no,male,0,yes,no,72,yes,yes,dsl,yes,yes,yes,yes,yes,yes,yes,92.0,6782.15,730,9.290616438356164,True,False,False,True,False,0.0
9779-dpnej,no,female,0,yes,yes,22,yes,no,fiber optic,no,no,no,no,no,yes,yes,80.15,1790.65,30,59.68833333333334,False,True,False,False,True,0.0
9780-fkvvf,no,male,0,no,no,6,yes,no,dsl,yes,no,no,no,no,yes,yes,59.15,336.7,30,11.223333333333333,False,False,False,False,True,0.0
9782-lgxmc,no,female,0,yes,yes,49,yes,no,dsl,yes,no,yes,yes,no,no,no,61.75,3024.15,30,100.805,False,False,False,False,True,0.0
9786-ijydl,no,female,0,no,no,35,yes,yes,fiber optic,yes,yes,yes,yes,yes,yes,yes,113.2,3914.05,730,5.361712328767124,False,False,True,True,False,0.0
9786-ywnhu,no,female,0,yes,yes,63,yes,no,dsl,yes,yes,yes,yes,no,no,no,63.55,4014.2,730,5.4989041095890405,False,False,True,True,False,0.0
9787-xvqiu,yes,male,0,no,no,1,yes,yes,fiber optic,no,no,no,no,no,no,yes,75.3,75.3,30,2.51,False,True,False,False,True,1.0
9788-hngut,no,male,0,yes,no,72,yes,yes,fiber optic,yes,yes,yes,yes,yes,yes,yes,116.95,8594.4,730,11.773150684931506,True,False,False,True,False,0.0
9788-ytfge,no,male,0,no,no,7,yes,no,no,no internet service,no,no,no,no,no,yes,19.95,147.5,30,4.916666666666667,False,False,True,False,True,0.0
9793-wecqc,no,male,0,no,no,23,yes,no,fiber optic,no,yes,no,no,yes,yes,no,95.3,2192.9,30,73.09666666666666,False,False,True,False,True,0.0
9795-nrexc,no,female,0,yes,no,64,yes,yes,dsl,yes,no,yes,yes,yes,yes,yes,85.0,5484.4,730,7.512876712328767,True,False,False,True,False,0.0
9795-shuhb,no,female,0,yes,yes,66,yes,no,dsl,yes,yes,no,yes,no,no,yes,58.2,3810.8,730,5.22027397260274,True,False,False,True,False,0.0
9795-vowon,no,male,0,no,no,7,no,no phone service,dsl,no,no,no,no,no,no,yes,24.35,150.85,365,0.4132876712328767,True,False,False,False,False,0.0
9796-bpkiw,no,male,1,no,no,8,yes,no,fiber optic,no,no,no,no,no,no,yes,69.95,562.7,30,18.756666666666668,True,False,False,False,True,0.0
9796-mvyxx,no,female,1,no,no,14,no,no phone service,dsl,yes,no,yes,yes,no,no,no,39.7,692.35,730,0.9484246575342467,False,False,True,True,False,0.0
9798-dryds,no,female,0,yes,yes,17,yes,yes,dsl,no,no,yes,yes,no,no,yes,61.95,1070.7,365,2.9334246575342466,False,False,True,False,False,0.0
9798-opfem,no,female,0,no,no,46,yes,no,no,no internet service,no,no,no,no,no,yes,21.1,937.1,730,1.2836986301369864,False,True,False,True,False,0.0
9799-cayjj,no,female,1,yes,no,2,yes,no,fiber optic,no,no,no,no,no,no,yes,69.3,153.8,30,5.126666666666667,False,True,False,False,True,0.0
9800-ontfe,no,female,0,yes,yes,22,yes,yes,fiber optic,no,no,no,no,no,no,yes,75.8,1615.1,30,53.836666666666666,False,False,False,False,True,0.0
9800-ouigr,no,male,0,yes,yes,66,yes,no,no,no internet service,no,no,no,no,no,no,20.0,1374.2,730,1.8824657534246576,True,False,False,True,False,0.0
9801-gdwgv,yes,female,0,no,no,39,yes,yes,fiber optic,no,yes,yes,no,yes,yes,yes,103.45,3994.45,30,133.14833333333334,False,True,False,False,True,1.0
9801-noshq,no,male,0,no,yes,23,yes,no,no,no internet service,no,no,no,no,no,no,19.8,465.45,365,1.2752054794520549,False,False,True,False,False,0.0
9802-caqut,no,female,0,yes,yes,72,yes,yes,fiber optic,yes,yes,yes,no,yes,yes,no,109.55,7887.25,730,10.80445205479452,True,False,False,True,False,0.0
9803-ftjcg,no,male,0,yes,yes,71,yes,yes,dsl,yes,yes,no,yes,no,no,yes,66.85,4748.7,365,13.010136986301369,True,False,False,False,False,0.0
9804-icwbg,yes,male,0,no,no,1,yes,no,fiber optic,no,no,no,no,no,no,yes,69.9,69.9,30,2.33,False,True,False,False,True,1.0
9805-filkb,no,male,0,yes,yes,46,yes,no,no,no internet service,no,no,no,no,no,yes,20.2,845.6,365,2.316712328767123,False,False,False,False,False,0.0
9809-imgcq,yes,male,1,no,no,22,yes,yes,fiber optic,no,no,no,no,yes,yes,yes,96.7,2082.95,30,69.43166666666666,False,True,False,False,True,1.0
9812-ghvri,no,female,0,no,no,40,yes,yes,fiber optic,no,no,no,no,no,yes,no,83.85,3532.25,30,117.74166666666666,False,False,False,False,True,0.0
9814-aoudh,no,male,0,no,no,53,yes,no,no,no internet service,no,no,no,no,no,no,19.5,1050.5,730,1.439041095890411,True,False,False,True,False,0.0
9817-aplhw,no,male,0,no,no,12,yes,yes,no,no internet service,no,no,no,no,no,no,25.0,316.2,30,10.54,False,True,False,False,True,0.0
9818-xqcuv,no,female,0,no,no,2,yes,no,no,no internet service,no,no,no,no,no,no,20.35,45.3,30,1.51,False,False,True,False,True,0.0
9819-fbnsv,no,male,1,yes,no,37,yes,no,fiber optic,no,no,no,no,no,no,yes,72.25,2575.45,30,85.84833333333333,False,False,False,False,True,0.0
9820-rmcqv,yes,female,0,no,no,11,yes,no,dsl,yes,no,no,no,no,no,no,48.55,501.0,30,16.7,True,False,False,False,True,1.0
9821-besnz,no,male,0,no,no,66,yes,yes,fiber optic,no,yes,no,yes,yes,yes,yes,104.25,6860.6,365,18.796164383561646,False,True,False,False,False,0.0
9821-pootn,yes,male,0,yes,no,35,yes,yes,fiber optic,no,no,no,no,no,no,yes,75.2,2576.2,30,85.87333333333332,False,True,False,False,True,1.0
9822-biign,no,male,0,yes,yes,53,yes,yes,dsl,yes,no,no,yes,no,yes,no,71.85,3827.9,30,127.59666666666666,False,True,False,False,True,0.0
9822-oaovb,no,female,0,no,no,1,yes,no,dsl,no,no,no,no,no,yes,yes,55.45,55.45,30,1.8483333333333334,False,True,False,False,True,0.0
9822-wmwvg,no,female,0,no,no,41,yes,yes,fiber optic,yes,yes,yes,yes,yes,no,yes,106.5,4282.4,30,142.74666666666664,False,True,False,False,True,0.0
9823-ealyc,no,male,0,yes,yes,72,yes,yes,dsl,yes,yes,yes,yes,yes,no,yes,80.85,5727.45,730,7.845821917808219,False,False,False,True,False,0.0
9824-bemcv,yes,male,0,yes,yes,17,yes,no,fiber optic,no,no,no,no,no,no,yes,69.0,1149.65,30,38.32166666666667,False,True,False,False,True,1.0
9824-qcjpk,no,male,0,yes,no,36,yes,no,no,no internet service,no,no,no,no,no,no,20.0,666.75,365,1.8267123287671232,False,False,True,False,False,0.0
9825-gxxpv,,male,0,yes,yes,59,yes,no,no,no internet service,no,no,no,no,no,no,19.5,1147.85,730,1.5723972602739724,False,False,True,True,False,
9825-ycxwz,no,female,1,no,no,41,yes,no,fiber optic,no,no,yes,yes,yes,yes,yes,101.1,4016.2,365,11.003287671232876,False,False,False,False,False,0.0
9828-aoqlm,yes,female,0,yes,yes,1,yes,no,dsl,no,no,no,no,no,no,yes,45.7,45.7,30,1.5233333333333334,False,True,False,False,True,1.0
9828-qhfbk,no,male,0,no,no,24,yes,no,dsl,yes,no,no,no,no,no,yes,51.15,1275.7,30,42.52333333333333,False,True,False,False,True,0.0
9830-eclen,no,male,0,yes,yes,58,no,no phone service,dsl,yes,yes,yes,no,yes,no,no,50.0,2919.85,365,7.9995890410958905,False,False,True,False,False,0.0
9831-bpfri,yes,female,0,yes,yes,39,yes,yes,fiber optic,no,yes,yes,yes,no,no,yes,89.55,3474.45,365,9.51904109589041,False,True,False,False,False,1.0
9833-tgfhx,no,male,0,yes,yes,42,yes,yes,fiber optic,yes,no,no,no,yes,yes,no,97.1,4016.75,365,11.004794520547945,False,True,False,False,False,0.0
9835-ziitk,yes,male,1,yes,no,66,yes,yes,fiber optic,no,yes,yes,yes,yes,yes,yes,110.85,7491.75,365,20.525342465753425,False,True,False,False,False,1.0
9837-bmclm,yes,male,0,no,no,3,yes,no,fiber optic,no,no,no,no,yes,no,yes,78.5,242.05,30,8.068333333333333,False,True,False,False,True,1.0
9837-fwlch,no,male,0,yes,yes,12,yes,no,no,no internet service,no,no,no,no,no,yes,19.2,239.0,30,7.966666666666667,False,True,False,False,True,0.0
9838-bfcqt,no,male,0,yes,yes,72,yes,yes,no,no internet service,no,no,no,no,no,no,26.1,1851.45,730,2.536232876712329,False,False,True,True,False,0.0
9839-etqoe,no,male,0,no,yes,43,no,no phone service,dsl,yes,yes,yes,no,no,no,yes,40.45,1912.85,30,63.76166666666666,False,True,False,False,True,0.0
9839-semqn,,male,0,yes,yes,5,yes,yes,dsl,yes,yes,no,yes,no,no,no,64.4,316.9,30,10.563333333333333,True,False,False,False,True,
9840-dvndc,yes,male,0,no,no,6,yes,no,fiber optic,no,no,no,no,yes,no,yes,80.5,463.05,30,15.435,True,False,False,False,True,1.0
9840-efjqb,no,female,0,no,no,1,yes,no,fiber optic,no,yes,no,no,no,no,no,74.35,74.35,30,2.478333333333333,False,True,False,False,True,0.0
9840-gsrfx,,female,0,no,no,14,yes,yes,dsl,no,yes,no,no,no,no,yes,54.25,773.2,365,2.118356164383562,False,False,True,False,False,
9842-efsyy,no,female,0,no,yes,4,no,no phone service,dsl,yes,yes,yes,no,yes,yes,yes,57.2,223.75,30,7.458333333333333,False,False,True,False,True,0.0
9844-felaj,no,female,1,yes,yes,70,yes,yes,fiber optic,no,yes,yes,yes,yes,yes,yes,107.9,7475.85,365,20.48178082191781,False,True,False,False,False,0.0
9845-peeko,no,female,1,no,no,59,yes,yes,fiber optic,no,yes,no,no,no,no,yes,79.2,4590.35,730,6.288150684931507,True,False,False,True,False,0.0
9845-qomad,no,male,0,yes,yes,14,yes,no,no,no internet service,no,no,no,no,no,no,19.75,309.35,365,0.8475342465753425,False,False,True,False,False,0.0
9846-gkxas,yes,female,0,no,no,9,yes,no,fiber optic,no,no,no,no,yes,yes,yes,90.8,809.75,30,26.991666666666667,False,False,False,False,True,1.0
9847-hnvgp,no,male,0,no,no,17,yes,no,no,no internet service,no,no,no,no,no,no,19.95,310.6,365,0.8509589041095891,False,False,True,False,False,0.0
9848-jqjtx,no,male,0,no,no,72,yes,yes,fiber optic,no,yes,yes,no,yes,yes,yes,100.9,7459.05,730,10.217876712328767,False,False,False,True,False,0.0
9850-owrhq,yes,female,0,yes,no,3,yes,yes,fiber optic,no,no,no,no,no,no,yes,74.1,228.0,30,7.6,True,False,False,False,True,1.0
9851-kielu,yes,male,0,no,no,10,yes,no,fiber optic,yes,yes,yes,yes,yes,yes,yes,110.1,1043.3,30,34.776666666666664,False,True,False,False,True,1.0
9851-qxeeq,yes,male,0,no,no,41,yes,yes,fiber optic,no,yes,yes,no,yes,yes,yes,104.7,4346.4,30,144.88,False,True,False,False,True,1.0
9853-jfzdu,no,female,0,yes,no,35,yes,no,dsl,no,yes,no,yes,no,no,no,56.85,1861.1,30,62.03666666666666,False,True,False,False,True,0.0
9860-lisiz,no,female,0,no,no,34,yes,no,no,no internet service,no,no,no,no,no,no,20.35,673.2,30,22.44,False,False,True,False,True,0.0
9861-pdszp,no,female,0,no,no,72,yes,yes,fiber optic,no,yes,yes,yes,yes,yes,yes,108.05,7806.6,730,10.693972602739727,True,False,False,True,False,0.0
9862-kjtyk,no,male,0,no,yes,19,no,no phone service,dsl,no,no,no,no,no,no,yes,25.35,566.1,30,18.87,True,False,False,False,True,0.0
9863-jzaic,yes,male,0,no,no,35,yes,no,dsl,no,no,no,no,yes,no,no,55.0,2010.55,30,67.01833333333333,False,False,True,False,True,1.0
9866-occke,no,female,1,yes,no,72,yes,yes,fiber optic,yes,no,yes,yes,yes,yes,yes,109.75,8075.35,730,11.062123287671234,False,False,True,True,False,0.0
9866-qevee,yes,male,0,no,no,19,yes,yes,fiber optic,no,no,no,no,no,yes,yes,86.0,1532.45,30,51.08166666666667,False,False,False,False,True,1.0
9867-jczsp,no,female,0,yes,yes,17,yes,no,no,no internet service,no,no,no,no,no,no,20.75,418.25,365,1.145890410958904,False,False,True,False,False,0.0
9867-nnxlc,no,female,0,no,no,22,yes,no,no,no internet service,no,no,no,no,no,yes,20.05,470.2,30,15.673333333333334,False,False,True,False,True,0.0
9867-xobqa,no,female,0,no,yes,21,no,no phone service,dsl,yes,yes,yes,yes,yes,no,no,53.15,1183.2,730,1.6208219178082193,False,False,True,True,False,0.0
9871-eleya,no,female,0,no,yes,34,yes,no,dsl,yes,no,yes,yes,yes,no,no,67.65,2339.3,730,3.2045205479452057,True,False,False,True,False,0.0
9872-rzqqb,,female,0,yes,no,49,no,no phone service,dsl,yes,no,no,no,yes,no,no,40.65,2070.75,30,69.025,False,False,False,False,True,
9873-mndkv,no,female,0,no,no,11,yes,no,dsl,no,no,no,no,no,no,yes,44.65,472.25,30,15.741666666666667,False,False,True,False,True,0.0
9874-qlclh,yes,female,0,yes,yes,17,yes,yes,fiber optic,yes,no,yes,no,yes,yes,yes,104.2,1743.5,30,58.11666666666667,False,True,False,False,True,1.0
9878-tnqgw,yes,male,0,no,no,2,yes,no,fiber optic,no,no,no,no,no,yes,yes,80.95,171.15,30,5.705,False,True,False,False,True,1.0
9880-tdqac,no,female,0,yes,yes,72,no,no phone service,dsl,no,yes,yes,yes,yes,yes,yes,60.0,4264.0,730,5.841095890410959,False,True,False,True,False,0.0
9881-vczep,no,female,0,yes,no,25,yes,yes,dsl,no,yes,no,no,no,no,no,54.1,1373.0,30,45.766666666666666,False,True,False,False,True,0.0
9885-aibvb,no,male,0,yes,no,29,yes,yes,fiber optic,no,yes,yes,no,no,no,yes,85.8,2440.25,30,81.34166666666667,False,True,False,False,True,0.0
9885-csmwe,yes,female,1,no,no,1,yes,no,fiber optic,no,no,no,no,yes,no,no,78.45,78.45,30,2.615,False,True,False,False,True,1.0
9885-mfvsu,no,female,0,yes,yes,35,no,no phone service,dsl,yes,no,no,yes,yes,no,yes,46.35,1662.05,730,2.276780821917808,True,False,False,True,False,0.0
9888-zcumm,no,male,0,yes,yes,64,no,no phone service,dsl,yes,no,yes,yes,yes,yes,yes,60.05,3845.45,730,5.267739726027397,False,False,False,True,False,0.0
9889-tmahg,yes,male,1,no,no,8,yes,no,fiber optic,yes,no,no,yes,yes,yes,no,100.3,832.35,30,27.745,True,False,False,False,True,1.0
9891-nqdbd,no,female,0,yes,no,28,yes,yes,no,no internet service,no,no,no,no,no,no,25.55,672.2,365,1.8416438356164384,False,False,True,False,False,0.0
9894-ezewg,yes,female,0,no,no,1,yes,no,fiber optic,no,yes,no,no,no,no,yes,74.3,74.3,30,2.4766666666666666,True,False,False,False,True,1.0
9894-qmimj,no,female,0,no,no,23,yes,no,dsl,no,yes,yes,no,no,no,no,55.8,1327.85,365,3.637945205479452,False,False,False,False,False,0.0
9895-vfoxh,no,female,0,no,no,1,no,no phone service,dsl,no,no,no,no,no,no,no,24.4,24.4,30,0.8133333333333332,False,False,True,False,True,0.0
9896-uymie,no,male,0,no,no,66,yes,yes,fiber optic,yes,yes,yes,yes,yes,yes,yes,114.3,7383.7,365,20.22931506849315,False,False,False,False,False,0.0
9897-kxhcm,yes,female,0,yes,yes,3,yes,no,fiber optic,no,no,no,no,no,yes,yes,80.3,250.05,30,8.335,False,True,False,False,True,1.0
9898-kzqdz,yes,female,1,yes,yes,40,yes,yes,fiber optic,no,no,no,no,yes,yes,yes,94.55,3640.45,30,121.34833333333333,True,False,False,False,True,1.0
9903-lysab,no,male,0,yes,no,18,yes,yes,fiber optic,no,no,no,no,no,no,yes,73.15,1305.95,30,43.531666666666666,False,True,False,False,True,0.0
9904-ehevj,no,female,1,yes,yes,32,yes,yes,fiber optic,no,no,yes,no,yes,no,yes,91.35,2896.55,30,96.55166666666668,False,False,True,False,True,0.0
9906-nhhvc,no,female,1,no,no,65,no,no phone service,dsl,no,yes,yes,no,yes,yes,yes,53.5,3517.9,730,4.8190410958904115,False,False,False,True,False,0.0
9907-swkkf,yes,female,1,no,no,1,no,no phone service,dsl,no,no,no,no,no,no,no,25.05,25.05,30,0.8350000000000001,False,False,True,False,True,1.0
9909-dfrja,no,female,0,no,no,26,yes,no,fiber optic,yes,no,yes,yes,no,yes,yes,95.85,2475.35,365,6.781780821917808,False,False,False,False,False,0.0
9909-idlek,no,male,0,yes,yes,20,yes,yes,fiber optic,no,yes,no,yes,yes,no,no,96.8,1826.7,30,60.89,False,False,True,False,True,0.0
9912-gvseq,yes,female,1,yes,no,26,yes,yes,fiber optic,no,yes,yes,no,no,yes,yes,93.85,2381.55,30,79.385,False,True,False,False,True,1.0
9912-omzds,no,female,0,yes,yes,59,yes,yes,fiber optic,no,yes,yes,no,yes,yes,yes,106.15,6256.2,365,17.14027397260274,False,True,False,False,False,0.0
9916-ayhtc,no,male,0,no,no,48,yes,no,no,no internet service,no,no,no,no,no,no,19.85,916.0,730,1.2547945205479452,True,False,False,True,False,0.0
9917-kwrbe,no,female,0,yes,yes,41,yes,yes,dsl,yes,yes,yes,no,yes,no,yes,78.35,3211.2,365,8.797808219178082,True,False,False,False,False,0.0
9919-fzded,no,male,1,yes,no,72,yes,yes,dsl,yes,yes,yes,no,yes,yes,yes,84.1,5981.65,730,8.19404109589041,True,False,False,True,False,0.0
9919-knpoo,no,female,0,yes,no,21,yes,yes,fiber optic,no,no,no,no,yes,yes,yes,94.3,1948.35,30,64.945,False,True,False,False,True,0.0
9919-ylnng,no,female,0,no,no,42,yes,no,fiber optic,no,yes,yes,yes,yes,yes,yes,103.8,4327.5,30,144.25,False,False,False,False,True,0.0
9920-gndmb,,male,0,no,no,9,yes,yes,fiber optic,no,no,no,no,no,no,yes,76.25,684.85,30,22.828333333333333,False,True,False,False,True,
9921-ezkby,no,male,0,no,yes,33,yes,yes,fiber optic,yes,no,yes,no,no,yes,yes,95.3,3275.15,30,109.17166666666667,False,False,False,False,True,0.0
9921-qfqul,no,female,0,yes,no,23,yes,yes,fiber optic,no,no,yes,no,no,yes,no,90.15,2044.95,30,68.165,False,False,True,False,True,0.0
9921-zvrhg,yes,female,0,no,no,14,yes,yes,fiber optic,no,no,yes,no,no,no,yes,80.45,1072.0,30,35.733333333333334,False,True,False,False,True,1.0
9924-jprmc,no,male,0,no,no,72,yes,yes,fiber optic,yes,yes,yes,yes,yes,yes,yes,118.2,8547.15,730,11.708424657534247,False,True,False,True,False,0.0
9926-pjhdq,no,female,0,yes,yes,72,yes,yes,dsl,no,no,yes,no,yes,yes,yes,76.8,5468.45,730,7.4910273972602734,False,False,False,True,False,0.0
9927-dswdf,no,male,0,yes,no,22,yes,no,fiber optic,yes,yes,no,yes,yes,yes,yes,104.6,2180.55,30,72.685,False,True,False,False,True,0.0
9928-bzvlz,no,female,0,no,no,12,no,no phone service,dsl,yes,no,yes,yes,no,yes,no,49.85,552.1,730,0.7563013698630138,False,False,True,True,False,0.0
9929-plvpa,no,female,0,no,yes,4,yes,no,no,no internet service,no,no,no,no,no,no,20.4,94.5,30,3.15,True,False,False,False,True,0.0
9931-dcezh,no,male,0,no,yes,28,yes,no,dsl,no,yes,no,yes,no,no,yes,54.4,1516.6,365,4.155068493150685,True,False,False,False,False,0.0
9931-kghoa,no,female,0,yes,no,46,yes,yes,dsl,yes,no,no,no,no,no,no,55.0,2473.95,30,82.46499999999999,False,False,False,False,True,0.0
9932-wbwik,no,male,0,no,no,11,yes,no,no,no internet service,no,no,no,no,no,no,20.35,215.25,30,7.175,False,False,True,False,True,0.0
9933-qrgtx,no,female,0,yes,no,60,yes,no,fiber optic,yes,no,no,yes,yes,yes,yes,97.2,5611.75,730,7.6873287671232875,False,True,False,True,False,0.0
9938-ekrgf,no,female,0,no,no,15,yes,no,dsl,yes,yes,yes,yes,yes,yes,no,84.45,1287.85,30,42.92833333333333,False,False,True,False,True,0.0
9938-prcvk,no,female,0,yes,yes,41,yes,no,no,no internet service,no,no,no,no,no,no,19.7,804.25,730,1.1017123287671233,False,False,False,True,False,0.0
9938-tkdgl,no,male,0,yes,yes,68,yes,no,fiber optic,yes,no,no,yes,yes,yes,yes,99.55,6668.0,730,9.134246575342466,False,True,False,True,False,0.0
9938-zrehm,no,female,0,yes,no,37,yes,yes,dsl,no,yes,no,yes,no,yes,no,72.1,2658.4,365,7.283287671232877,False,False,True,False,False,0.0
9940-hpqpg,yes,female,0,yes,no,9,yes,yes,fiber optic,yes,yes,yes,no,no,no,no,91.75,865.8,30,28.86,False,False,False,False,True,1.0
9940-rhlfb,yes,female,0,no,no,1,yes,no,fiber optic,no,no,yes,no,no,no,no,75.3,75.3,30,2.51,False,True,False,False,True,1.0
9943-vszuv,no,male,1,no,no,67,yes,yes,fiber optic,no,no,no,no,no,no,yes,75.7,5060.85,30,168.69500000000002,False,False,True,False,True,0.0
9944-aexbm,no,male,0,no,no,32,yes,yes,fiber optic,no,no,no,no,no,yes,yes,85.65,2664.3,30,88.81,False,False,False,False,True,0.0
9944-hkvvb,yes,female,0,no,no,3,yes,no,fiber optic,no,yes,no,no,yes,yes,yes,95.1,307.4,30,10.246666666666666,False,True,False,False,True,1.0
9945-psvip,no,female,0,yes,yes,25,yes,no,no,no internet service,no,no,no,no,no,yes,18.7,383.65,730,0.5255479452054794,False,False,True,True,False,0.0
9947-otfqu,yes,male,1,no,no,15,yes,no,fiber optic,no,yes,no,no,no,no,yes,74.4,1074.3,30,35.809999999999995,False,True,False,False,True,1.0
9948-yptdg,yes,male,0,yes,no,38,yes,no,fiber optic,yes,yes,no,no,no,no,yes,79.45,3013.05,30,100.435,False,True,False,False,True,1.0
9950-mtgyx,no,male,0,yes,yes,28,yes,no,no,no internet service,no,no,no,no,no,yes,20.3,487.95,730,0.6684246575342465,True,False,False,True,False,0.0
9953-zmksm,no,male,0,no,no,63,yes,yes,no,no internet service,no,no,no,no,no,no,25.25,1559.3,730,2.136027397260274,False,False,True,True,False,0.0
9955-qopoy,no,male,0,yes,no,69,no,no phone service,dsl,no,yes,yes,yes,yes,yes,yes,60.8,4263.4,365,11.680547945205479,True,False,False,False,False,0.0
9955-rvwsc,,female,0,yes,yes,67,yes,no,no,no internet service,no,no,no,no,no,yes,19.25,1372.9,730,1.8806849315068495,False,False,False,True,False,
9957-yodkz,no,male,1,yes,no,6,yes,yes,fiber optic,no,no,yes,no,no,no,yes,80.8,457.1,30,15.236666666666668,False,True,False,False,True,0.0
9958-mekuc,no,male,0,yes,yes,72,yes,yes,fiber optic,yes,yes,yes,yes,no,yes,no,103.95,7517.7,730,10.298219178082192,True,False,False,True,False,0.0
9959-wofkt,no,male,0,no,yes,71,yes,yes,fiber optic,yes,no,yes,no,yes,yes,no,106.7,7382.25,730,10.112671232876712,False,False,False,True,False,0.0
9961-jbnmk,yes,male,1,no,no,21,yes,no,fiber optic,no,no,yes,no,yes,yes,yes,96.8,2030.3,30,67.67666666666666,False,False,False,False,True,1.0
9962-bfpdu,no,female,0,yes,yes,1,yes,no,no,no internet service,no,no,no,no,no,no,20.05,20.05,30,0.6683333333333333,False,False,True,False,True,0.0
9964-wbqdj,no,female,0,yes,no,71,yes,yes,no,no internet service,no,no,no,no,no,yes,24.4,1725.4,730,2.3635616438356166,True,False,False,True,False,0.0
9965-yokzb,yes,male,1,no,no,9,yes,yes,fiber optic,no,no,no,no,no,yes,yes,83.85,790.15,30,26.33833333333333,False,True,False,False,True,1.0
9966-vyrtz,,female,0,yes,yes,31,yes,no,no,no internet service,no,no,no,no,no,yes,19.55,658.95,30,21.965,False,False,True,False,True,
9967-atrfs,no,female,0,no,no,19,yes,no,no,no internet service,no,no,no,no,no,no,19.9,367.55,30,12.251666666666667,False,False,True,False,True,0.0
9968-ffvvh,no,male,0,no,no,63,yes,yes,dsl,yes,yes,yes,yes,no,no,no,68.8,4111.35,365,11.263972602739727,False,False,False,False,False,0.0
9970-qbcda,no,female,0,no,no,6,yes,no,no,no internet service,no,no,no,no,no,no,19.7,129.55,30,4.318333333333333,True,False,False,False,True,0.0
9971-zwpbf,no,male,1,yes,yes,34,yes,yes,fiber optic,no,yes,yes,yes,yes,yes,yes,108.9,3625.2,30,120.83999999999999,False,True,False,False,True,0.0
